Acelgas	kg	3,16	2,05	1,17	2,05	0,27	2,05	1,97	3,99
Ajos	kg	7,68	5,46	3,58	5,44	0,24	5,45	5,45	-0,04
Alcachofas	kg	3,39	2,79	2,23	2,71	2,79	2,73	2,60	5,25
Berenjenas	kg	2,30	1,57	1,06	1,55	1,38	1,56	1,55	0,51
Calabacines	kg	2,20	1,37	0,80	1,40	-2,36	1,39	1,38	0,84
Cebollas	kg	1,95	1,13	0,55	1,12	0,28	1,12	1,12	0,84
Champiñones	kg	5,20	3,67	2,53	3,66	0,02	3,66	3,69	-0,76
Coles de Bruselas	kg	3,47	3,04	2,70	3,04	-0,04	2,94	2,74	7,21
Coliflor	kg	2,56	1,91	1,29	1,89	0,89	1,88	1,90	-0,64
Endibias	bandeja 4	2,24	1,60	1,03	1,61	-0,50	1,60	1,62	-0,73
Escarola	unidad	2,02	1,65	1,29	1,63	0,87	1,64	1,64	-0,22
Espárragos blancos	manojo	6,37	5,70	5,05	5,60	1,77	5,64	5,53	1,98
Espárragos verdes	manojo	4,28	2,86	1,88	2,86	0,21	2,86	2,83	1,14
Espinacas	kg	4,15	2,88	1,86	2,85	0,79	2,88	2,93	-1,81
Guisantes verdes	kg	6,97	6,01	5,25	6,01	0,00	5,98	5,63	6,23
Judías verdes	kg	6,15	3,70	2,15	3,72	-0,42	3,69	3,80	-2,77
Lechugas	unidad	1,53	0,94	0,54	0,94	0,26	0,94	0,94	-0,38
Lombardas	Kg.	1,69	1,31	1,00	1,30	0,91	1,31	1,32	-0,99
Pepinos	kg	2,48	1,46	0,78	1,45	0,54	1,46	1,47	-0,58
Pimientos rojos	kg	3,24	2,43	1,73	2,41	0,78	2,43	2,46	-1,18
Pimientos verdes	kg	3,05	2,00	1,15	2,02	-1,03	2,02	2,12	-4,90
Puerros	manojo	2,53	1,64	0,88	1,64	-0,21	1,64	1,68	-2,26
Repollo	kg	1,80	1,21	0,88	1,19	1,30	1,20	1,19	0,07
Tomate para ensalada	kg	4,00	2,01	1,02	2,00	0,49	2,00	1,94	2,85
Tomates para freir	kg	1,91	1,30	0,85	1,28	0,80	1,29	1,25	2,76
Zanahorias	kg	1,81	1,02	0,54	1,01	0,93	1,02	1,01	1,08
