Acelgas	kg	2,83	1,89	1,12	1,90	-0,86	1,89	1,92	-1,99
Ajos	kg	7,08	5,26	3,63	5,25	0,10	5,26	5,24	0,43
Alcachofas	kg	3,78	2,77	1,94	2,84	-2,71	2,77	2,99	-7,51
Berenjenas	kg	2,31	1,69	1,08	1,65	2,23	1,69	1,66	1,92
Calabacines	kg	2,78	1,91	1,03	1,86	2,75	1,91	1,87	2,57
Cebollas	kg	1,61	1,08	0,56	1,07	0,90	1,08	1,06	2,00
Champiñones	kg	4,55	3,51	2,50	3,49	0,61	3,51	3,51	-0,13
Coles de Bruselas	kg	3,57	3,06	2,70	2,92	4,50	3,06	2,93	4,56
Coliflor	kg	2,31	1,69	1,11	1,73	-2,65	1,69	1,82	-7,52
Endibias	bandeja 4	2,28	1,62	1,06	1,62	0,05	1,62	1,63	-0,69
Escarola	unidad	2,02	1,67	1,32	1,67	0,00	1,67	1,67	-0,20
Espárragos blancos	manojo	5,43	4,83	4,33	4,86	-0,72	4,83	4,86	-0,70
Espárragos verdes	manojo	4,31	2,86	1,91	2,81	1,68	2,86	2,79	2,34
Espinacas	kg	3,94	2,76	1,89	2,75	0,48	2,76	2,82	-2,17
Guisantes verdes	kg	7,88	5,81	4,64	5,74	1,23	5,81	5,69	1,97
Judías verdes	kg	6,83	3,76	2,07	3,71	1,48	3,76	3,85	-2,16
Lechugas	unidad	1,49	0,98	0,66	0,97	1,13	0,98	0,97	1,31
Lombardas	Kg.	1,71	1,36	1,01	1,36	0,39	1,36	1,35	1,21
Pepinos	kg	2,06	1,49	0,99	1,49	-0,10	1,49	1,49	-0,03
Pimientos rojos	kg	2,95	2,17	1,41	2,22	-2,30	2,17	2,38	-8,80
Pimientos verdes	kg	2,77	1,89	1,14	1,90	-0,46	1,89	1,92	-1,44
Puerros	manojo	2,53	1,76	0,97	1,77	-0,41	1,76	1,79	-1,60
Repollo	kg	1,85	1,32	0,86	1,34	-1,19	1,32	1,36	-2,79
Tomate para ensalada	kg	4,05	2,16	1,11	2,17	-0,53	2,16	2,27	-5,04
Tomates para freir	kg	2,03	1,32	0,86	1,34	-1,89	1,32	1,42	-7,06
Zanahorias	kg	1,57	1,06	0,57	1,05	0,78	1,06	1,05	0,23
