fila,subfila,columna,subcolumna,valor
"081050 Kiwis, frescos",,459 Antigua y Barbuda,IMPORT,
"081050 Kiwis, frescos",,460 Dominica,IMPORT,
"081050 Kiwis, frescos",,461 Islas Vírgenes (GB) y Montserrat (h.31/12/94),IMPORT,
"081050 Kiwis, frescos",,462 Martinica (h.31/12/96),IMPORT,
"081050 Kiwis, frescos",,463 Islas Caimán,IMPORT,
"081050 Kiwis, frescos",,464 Jamaica,IMPORT,
"081050 Kiwis, frescos",,465 Santa Lucía,IMPORT,
"081050 Kiwis, frescos",,466 Sant Bartolomé,IMPORT,
"081050 Kiwis, frescos",,467 San Vicente y Granadinas,IMPORT,
"081050 Kiwis, frescos",,468 Islas Vírgenes (GB) (d.01/01/95),IMPORT,
"081050 Kiwis, frescos",,469 Barbados,IMPORT,
"081050 Kiwis, frescos",,470 Montserrat (d.01/01/95),IMPORT,
"081050 Kiwis, frescos",,472 Trinidad y Tobago,IMPORT,
"081050 Kiwis, frescos",,473 Granada,IMPORT,
"081050 Kiwis, frescos",,474 Aruba (d.01/01/87),IMPORT,
"081050 Kiwis, frescos",,475 Curaçao,IMPORT,
"081050 Kiwis, frescos",,476 Antillas Neerlandesas (incl.Aruba)(h.31/12/86),IMPORT,
"081050 Kiwis, frescos",,"477 Bonaire, San Eustaquio y Saba",IMPORT,
"081050 Kiwis, frescos",,478 Antillas Neerlandesas (d.01/01/87),IMPORT,
"081050 Kiwis, frescos",,479 San Martín,IMPORT,
"081050 Kiwis, frescos",,480 Colombia,IMPORT,
"081050 Kiwis, frescos",,484 Venezuela,IMPORT,
"081050 Kiwis, frescos",,488 Guyana,IMPORT,
"081050 Kiwis, frescos",,492 Surinam,IMPORT,"5,40"
"081050 Kiwis, frescos",,496 Guyana Francesa (h.31/12/96),IMPORT,
"081050 Kiwis, frescos",,500 Ecuador,IMPORT,"68,19"
"081050 Kiwis, frescos",,504 Perú,IMPORT,"20,40"
"081050 Kiwis, frescos",,508 Brasil,IMPORT,
"081050 Kiwis, frescos",,512 Chile,IMPORT,"11614,35"
"081050 Kiwis, frescos",,516 Bolivia,IMPORT,
"081050 Kiwis, frescos",,520 Paraguay,IMPORT,
"081050 Kiwis, frescos",,524 Uruguay,IMPORT,
"081050 Kiwis, frescos",,528 Argentina,IMPORT,
"081050 Kiwis, frescos",,529 Islas Malvinas (Falkland),IMPORT,
"081050 Kiwis, frescos",,600 Chipre,IMPORT,
"081050 Kiwis, frescos",,604 Líbano,IMPORT,
"081050 Kiwis, frescos",,608 Siria,IMPORT,
"081050 Kiwis, frescos",,612 Irak,IMPORT,
"081050 Kiwis, frescos",,616 Irán,IMPORT,
"081050 Kiwis, frescos",,624 Israel,IMPORT,
"081050 Kiwis, frescos",,625 Cisjordania/Franja de Gaza,IMPORT,
"081050 Kiwis, frescos",,626 Timor-Leste (d.01/01/03);Timor Este (h.31/12/02),IMPORT,
"081050 Kiwis, frescos",,628 Jordania,IMPORT,
"081050 Kiwis, frescos",,632 Arabia Saudí,IMPORT,
"081050 Kiwis, frescos",,636 Kuwait,IMPORT,
"081050 Kiwis, frescos",,640 Bahrein,IMPORT,
"081050 Kiwis, frescos",,644 Qatar,IMPORT,
"081050 Kiwis, frescos",,647 Emiratos Árabes Unidos,IMPORT,
"081050 Kiwis, frescos",,649 Omán,IMPORT,
"081050 Kiwis, frescos",,652 Yemen del Norte (h.31/12/90),IMPORT,
"081050 Kiwis, frescos",,653 Yemen (d.01/01/91),IMPORT,
"081050 Kiwis, frescos",,656 Yemen del Sur (h.31/12/90),IMPORT,
"081050 Kiwis, frescos",,660 Afganistán,IMPORT,
"081050 Kiwis, frescos",,662 Pakistán,IMPORT,
"081050 Kiwis, frescos",,664 India,IMPORT,
"081050 Kiwis, frescos",,666 Bangladesh,IMPORT,
"081050 Kiwis, frescos",,667 Islas Maldivas,IMPORT,
"081050 Kiwis, frescos",,669 Sri Lanka,IMPORT,
"081050 Kiwis, frescos",,672 Nepal,IMPORT,
"081050 Kiwis, frescos",,675 Bután,IMPORT,
"081050 Kiwis, frescos",,676 Myanmar; (Birmania h.30/06/99),IMPORT,
"081050 Kiwis, frescos",,680 Tailandia,IMPORT,
"081050 Kiwis, frescos",,684 Laos,IMPORT,
"081050 Kiwis, frescos",,690 Vietnam,IMPORT,
"081050 Kiwis, frescos",,696 Camboya (Campuchea),IMPORT,
"081050 Kiwis, frescos",,700 Indonesia,IMPORT,
"081050 Kiwis, frescos",,701 Malasia,IMPORT,
"081050 Kiwis, frescos",,703 Brunei Darussalam,IMPORT,
"081050 Kiwis, frescos",,706 Singapur,IMPORT,
"081050 Kiwis, frescos",,708 Filipinas,IMPORT,
"081050 Kiwis, frescos",,716 Mongolia,IMPORT,
"081050 Kiwis, frescos",,720 China,IMPORT,"7,17"
"081050 Kiwis, frescos",,724 Corea del Norte (Rep.Pop.Dem.de Corea),IMPORT,
"081050 Kiwis, frescos",,728 Corea del Sur (Rep. de Corea),IMPORT,
"081050 Kiwis, frescos",,732 Japón,IMPORT,
"081050 Kiwis, frescos",,736 Taiwán,IMPORT,
"081050 Kiwis, frescos",,740 Hong-Kong,IMPORT,
"081050 Kiwis, frescos",,743 Macao,IMPORT,
"081050 Kiwis, frescos",,800 Australia,IMPORT,
"081050 Kiwis, frescos",,801 Papúa Nueva Guinea,IMPORT,
"081050 Kiwis, frescos",,802 I.Marianas Norte(h.31/12/00);Oc.Australiana(h.31/12/99),IMPORT,
"081050 Kiwis, frescos",,803 Nauru,IMPORT,
"081050 Kiwis, frescos",,804 Nueva Zelanda,IMPORT,"43596,84"
"081050 Kiwis, frescos",,806 Islas Salomon,IMPORT,
"081050 Kiwis, frescos",,807 Tuvalu,IMPORT,
"081050 Kiwis, frescos",,808 Azores (I.Salomon) (h.31/12/91),IMPORT,
"081050 Kiwis, frescos",,809 Nueva Caledonia y dependencias,IMPORT,
"081050 Kiwis, frescos",,"810 Azores(h.31/12/00);O.Am.,Pal.(h.31/12/99);Kirib.(h.31/12/80)",IMPORT,
