fila,subfila,columna,subcolumna,valor
0702 Tomates frescos o refrigerados,Diciembre de 2016,017 Bélgica (d.01/01/99),3  Carretera,"37,41"
0702 Tomates frescos o refrigerados,Noviembre de 2016,017 Bélgica (d.01/01/99),3  Carretera,"58,00"
0702 Tomates frescos o refrigerados,Octubre de 2016,017 Bélgica (d.01/01/99),3  Carretera,"264,68"
0702 Tomates frescos o refrigerados,Septiembre de 2016,017 Bélgica (d.01/01/99),3  Carretera,"633,64"
0702 Tomates frescos o refrigerados,Agosto de 2016,017 Bélgica (d.01/01/99),3  Carretera,"1174,68"
0702 Tomates frescos o refrigerados,Total seleccionado,038 Austria,Total modo transporte,"23,76"
0702 Tomates frescos o refrigerados,Diciembre de 2016,038 Austria,Total modo transporte,
0702 Tomates frescos o refrigerados,Noviembre de 2016,038 Austria,Total modo transporte,"4,18"
0702 Tomates frescos o refrigerados,Octubre de 2016,038 Austria,Total modo transporte,
0702 Tomates frescos o refrigerados,Septiembre de 2016,038 Austria,Total modo transporte,
0702 Tomates frescos o refrigerados,Agosto de 2016,038 Austria,Total modo transporte,"19,58"
0702 Tomates frescos o refrigerados,Total seleccionado,038 Austria,3  Carretera,"23,76"
0702 Tomates frescos o refrigerados,Diciembre de 2016,038 Austria,3  Carretera,
0702 Tomates frescos o refrigerados,Noviembre de 2016,038 Austria,3  Carretera,"4,18"
0702 Tomates frescos o refrigerados,Octubre de 2016,038 Austria,3  Carretera,
0702 Tomates frescos o refrigerados,Septiembre de 2016,038 Austria,3  Carretera,
0702 Tomates frescos o refrigerados,Agosto de 2016,038 Austria,3  Carretera,"19,58"
0702 Tomates frescos o refrigerados,Total seleccionado,053 Estonia (d.01/01/92),Total modo transporte,"0,25"
0702 Tomates frescos o refrigerados,Diciembre de 2016,053 Estonia (d.01/01/92),Total modo transporte,"0,25"
0702 Tomates frescos o refrigerados,Noviembre de 2016,053 Estonia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Octubre de 2016,053 Estonia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Septiembre de 2016,053 Estonia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Agosto de 2016,053 Estonia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,053 Estonia (d.01/01/92),3  Carretera,"0,25"
0702 Tomates frescos o refrigerados,Diciembre de 2016,053 Estonia (d.01/01/92),3  Carretera,"0,25"
0702 Tomates frescos o refrigerados,Noviembre de 2016,053 Estonia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Octubre de 2016,053 Estonia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Septiembre de 2016,053 Estonia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Agosto de 2016,053 Estonia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,055 Lituania (d.01/01/92),Total modo transporte,"1,80"
0702 Tomates frescos o refrigerados,Diciembre de 2016,055 Lituania (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Noviembre de 2016,055 Lituania (d.01/01/92),Total modo transporte,"1,80"
0702 Tomates frescos o refrigerados,Octubre de 2016,055 Lituania (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Septiembre de 2016,055 Lituania (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Agosto de 2016,055 Lituania (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,055 Lituania (d.01/01/92),3  Carretera,"1,80"
0702 Tomates frescos o refrigerados,Diciembre de 2016,055 Lituania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Noviembre de 2016,055 Lituania (d.01/01/92),3  Carretera,"1,80"
0702 Tomates frescos o refrigerados,Octubre de 2016,055 Lituania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Septiembre de 2016,055 Lituania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Agosto de 2016,055 Lituania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,060 Polonia,Total modo transporte,"4283,05"
0702 Tomates frescos o refrigerados,Diciembre de 2016,060 Polonia,Total modo transporte,"96,97"
0702 Tomates frescos o refrigerados,Noviembre de 2016,060 Polonia,Total modo transporte,"112,10"
0702 Tomates frescos o refrigerados,Octubre de 2016,060 Polonia,Total modo transporte,"551,24"
0702 Tomates frescos o refrigerados,Septiembre de 2016,060 Polonia,Total modo transporte,"1684,80"
0702 Tomates frescos o refrigerados,Agosto de 2016,060 Polonia,Total modo transporte,"1837,93"
0702 Tomates frescos o refrigerados,Total seleccionado,060 Polonia,3  Carretera,"4283,05"
0702 Tomates frescos o refrigerados,Diciembre de 2016,060 Polonia,3  Carretera,"96,97"
0702 Tomates frescos o refrigerados,Noviembre de 2016,060 Polonia,3  Carretera,"112,10"
0702 Tomates frescos o refrigerados,Octubre de 2016,060 Polonia,3  Carretera,"551,24"
0702 Tomates frescos o refrigerados,Septiembre de 2016,060 Polonia,3  Carretera,"1684,80"
0702 Tomates frescos o refrigerados,Agosto de 2016,060 Polonia,3  Carretera,"1837,93"
0702 Tomates frescos o refrigerados,Total seleccionado,063 Eslovaquia (d.01/01/93),Total modo transporte,"0,93"
0702 Tomates frescos o refrigerados,Diciembre de 2016,063 Eslovaquia (d.01/01/93),Total modo transporte,
0702 Tomates frescos o refrigerados,Noviembre de 2016,063 Eslovaquia (d.01/01/93),Total modo transporte,
0702 Tomates frescos o refrigerados,Octubre de 2016,063 Eslovaquia (d.01/01/93),Total modo transporte,"0,93"
0702 Tomates frescos o refrigerados,Septiembre de 2016,063 Eslovaquia (d.01/01/93),Total modo transporte,
0702 Tomates frescos o refrigerados,Agosto de 2016,063 Eslovaquia (d.01/01/93),Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,063 Eslovaquia (d.01/01/93),3  Carretera,"0,93"
0702 Tomates frescos o refrigerados,Diciembre de 2016,063 Eslovaquia (d.01/01/93),3  Carretera,
