fila,subfila,columna,subcolumna,valor
0702 Tomates frescos o refrigerados,Total seleccionado,010 Portugal (d.01/01/86),Total modo transporte,"1006,03"
0702 Tomates frescos o refrigerados,Enero de 2017,010 Portugal (d.01/01/86),Total modo transporte,"589,26"
0702 Tomates frescos o refrigerados,Febrero de 2017,010 Portugal (d.01/01/86),Total modo transporte,"416,78"
0702 Tomates frescos o refrigerados,Total seleccionado,010 Portugal (d.01/01/86),3  Carretera,"1006,03"
0702 Tomates frescos o refrigerados,Enero de 2017,010 Portugal (d.01/01/86),3  Carretera,"589,26"
0702 Tomates frescos o refrigerados,Febrero de 2017,010 Portugal (d.01/01/86),3  Carretera,"416,78"
0702 Tomates frescos o refrigerados,Total seleccionado,017 Bélgica (d.01/01/99),Total modo transporte,"18,99"
0702 Tomates frescos o refrigerados,Enero de 2017,017 Bélgica (d.01/01/99),Total modo transporte,"18,99"
0702 Tomates frescos o refrigerados,Febrero de 2017,017 Bélgica (d.01/01/99),Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,017 Bélgica (d.01/01/99),3  Carretera,"18,99"
0702 Tomates frescos o refrigerados,Enero de 2017,017 Bélgica (d.01/01/99),3  Carretera,"18,99"
0702 Tomates frescos o refrigerados,Febrero de 2017,017 Bélgica (d.01/01/99),3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,038 Austria,Total modo transporte,"19,61"
0702 Tomates frescos o refrigerados,Enero de 2017,038 Austria,Total modo transporte,"19,61"
0702 Tomates frescos o refrigerados,Febrero de 2017,038 Austria,Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,038 Austria,3  Carretera,"19,61"
0702 Tomates frescos o refrigerados,Enero de 2017,038 Austria,3  Carretera,"19,61"
0702 Tomates frescos o refrigerados,Febrero de 2017,038 Austria,3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,053 Estonia (d.01/01/92),Total modo transporte,"1,20"
0702 Tomates frescos o refrigerados,Enero de 2017,053 Estonia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Febrero de 2017,053 Estonia (d.01/01/92),Total modo transporte,"1,20"
0702 Tomates frescos o refrigerados,Total seleccionado,053 Estonia (d.01/01/92),3  Carretera,"1,20"
0702 Tomates frescos o refrigerados,Enero de 2017,053 Estonia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Febrero de 2017,053 Estonia (d.01/01/92),3  Carretera,"1,20"
0702 Tomates frescos o refrigerados,Total seleccionado,055 Lituania (d.01/01/92),Total modo transporte,"1,20"
0702 Tomates frescos o refrigerados,Enero de 2017,055 Lituania (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Febrero de 2017,055 Lituania (d.01/01/92),Total modo transporte,"1,20"
0702 Tomates frescos o refrigerados,Total seleccionado,055 Lituania (d.01/01/92),3  Carretera,"1,20"
0702 Tomates frescos o refrigerados,Enero de 2017,055 Lituania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Febrero de 2017,055 Lituania (d.01/01/92),3  Carretera,"1,20"
0702 Tomates frescos o refrigerados,Total seleccionado,060 Polonia,Total modo transporte,"217,91"
0702 Tomates frescos o refrigerados,Enero de 2017,060 Polonia,Total modo transporte,"217,91"
0702 Tomates frescos o refrigerados,Febrero de 2017,060 Polonia,Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,060 Polonia,3  Carretera,"217,91"
0702 Tomates frescos o refrigerados,Enero de 2017,060 Polonia,3  Carretera,"217,91"
0702 Tomates frescos o refrigerados,Febrero de 2017,060 Polonia,3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,061 República Checa (d.01/01/93),Total modo transporte,"32,46"
0702 Tomates frescos o refrigerados,Enero de 2017,061 República Checa (d.01/01/93),Total modo transporte,"32,46"
0702 Tomates frescos o refrigerados,Febrero de 2017,061 República Checa (d.01/01/93),Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,061 República Checa (d.01/01/93),3  Carretera,"32,46"
0702 Tomates frescos o refrigerados,Enero de 2017,061 República Checa (d.01/01/93),3  Carretera,"32,46"
0702 Tomates frescos o refrigerados,Febrero de 2017,061 República Checa (d.01/01/93),3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,063 Eslovaquia (d.01/01/93),Total modo transporte,"16,69"
0702 Tomates frescos o refrigerados,Enero de 2017,063 Eslovaquia (d.01/01/93),Total modo transporte,"16,69"
0702 Tomates frescos o refrigerados,Febrero de 2017,063 Eslovaquia (d.01/01/93),Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,063 Eslovaquia (d.01/01/93),3  Carretera,"16,69"
0702 Tomates frescos o refrigerados,Enero de 2017,063 Eslovaquia (d.01/01/93),3  Carretera,"16,69"
0702 Tomates frescos o refrigerados,Febrero de 2017,063 Eslovaquia (d.01/01/93),3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,064 Hungría,Total modo transporte,"62,26"
0702 Tomates frescos o refrigerados,Enero de 2017,064 Hungría,Total modo transporte,"62,26"
0702 Tomates frescos o refrigerados,Febrero de 2017,064 Hungría,Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,064 Hungría,3  Carretera,"62,26"
0702 Tomates frescos o refrigerados,Enero de 2017,064 Hungría,3  Carretera,"62,26"
0702 Tomates frescos o refrigerados,Febrero de 2017,064 Hungría,3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,066 Rumanía,Total modo transporte,"53,33"
0702 Tomates frescos o refrigerados,Enero de 2017,066 Rumanía,Total modo transporte,"8,01"
0702 Tomates frescos o refrigerados,Febrero de 2017,066 Rumanía,Total modo transporte,"45,32"
0702 Tomates frescos o refrigerados,Total seleccionado,066 Rumanía,3  Carretera,"53,33"
0702 Tomates frescos o refrigerados,Enero de 2017,066 Rumanía,3  Carretera,"8,01"
0702 Tomates frescos o refrigerados,Febrero de 2017,066 Rumanía,3  Carretera,"45,32"
0702 Tomates frescos o refrigerados,Total seleccionado,068 Bulgaria,Total modo transporte,"0,38"
0702 Tomates frescos o refrigerados,Enero de 2017,068 Bulgaria,Total modo transporte,"0,38"
0702 Tomates frescos o refrigerados,Febrero de 2017,068 Bulgaria,Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,068 Bulgaria,3  Carretera,"0,38"
0702 Tomates frescos o refrigerados,Enero de 2017,068 Bulgaria,3  Carretera,"0,38"
0702 Tomates frescos o refrigerados,Febrero de 2017,068 Bulgaria,3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,091 Eslovenia (d.01/01/92),Total modo transporte,"0,90"
0702 Tomates frescos o refrigerados,Enero de 2017,091 Eslovenia (d.01/01/92),Total modo transporte,"0,90"
0702 Tomates frescos o refrigerados,Febrero de 2017,091 Eslovenia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,091 Eslovenia (d.01/01/92),3  Carretera,"0,90"
0702 Tomates frescos o refrigerados,Enero de 2017,091 Eslovenia (d.01/01/92),3  Carretera,"0,90"
0702 Tomates frescos o refrigerados,Febrero de 2017,091 Eslovenia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,092 Croacia (d.01/01/92),Total modo transporte,"1,53"
0702 Tomates frescos o refrigerados,Enero de 2017,092 Croacia (d.01/01/92),Total modo transporte,"1,53"
0702 Tomates frescos o refrigerados,Febrero de 2017,092 Croacia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,092 Croacia (d.01/01/92),3  Carretera,"1,53"
0702 Tomates frescos o refrigerados,Enero de 2017,092 Croacia (d.01/01/92),3  Carretera,"1,53"
0702 Tomates frescos o refrigerados,Febrero de 2017,092 Croacia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,204 Marruecos,Total modo transporte,"12328,46"
0702 Tomates frescos o refrigerados,Enero de 2017,204 Marruecos,Total modo transporte,"6438,80"
0702 Tomates frescos o refrigerados,Febrero de 2017,204 Marruecos,Total modo transporte,"5889,66"
0702 Tomates frescos o refrigerados,Total seleccionado,204 Marruecos,1  Marítimo,"11954,63"
0702 Tomates frescos o refrigerados,Enero de 2017,204 Marruecos,1  Marítimo,"6251,97"
0702 Tomates frescos o refrigerados,Febrero de 2017,204 Marruecos,1  Marítimo,"5702,66"
0702 Tomates frescos o refrigerados,Total seleccionado,204 Marruecos,3  Carretera,"373,83"
0702 Tomates frescos o refrigerados,Enero de 2017,204 Marruecos,3  Carretera,"186,83"
0702 Tomates frescos o refrigerados,Febrero de 2017,204 Marruecos,3  Carretera,"187,00"
0702 Tomates frescos o refrigerados,Total seleccionado,220 Egipto,Total modo transporte,"123,46"
0702 Tomates frescos o refrigerados,Enero de 2017,220 Egipto,Total modo transporte,"48,67"
0702 Tomates frescos o refrigerados,Febrero de 2017,220 Egipto,Total modo transporte,"74,79"
0702 Tomates frescos o refrigerados,Total seleccionado,220 Egipto,3  Carretera,"123,46"
0702 Tomates frescos o refrigerados,Enero de 2017,220 Egipto,3  Carretera,"48,67"
0702 Tomates frescos o refrigerados,Febrero de 2017,220 Egipto,3  Carretera,"74,79"
0702 Tomates frescos o refrigerados,Total seleccionado,480 Colombia,Total modo transporte,"0,46"
0702 Tomates frescos o refrigerados,Enero de 2017,480 Colombia,Total modo transporte,"0,23"
0702 Tomates frescos o refrigerados,Febrero de 2017,480 Colombia,Total modo transporte,"0,23"
0702 Tomates frescos o refrigerados,Total seleccionado,480 Colombia,3  Carretera,"0,46"
0702 Tomates frescos o refrigerados,Enero de 2017,480 Colombia,3  Carretera,"0,23"
0702 Tomates frescos o refrigerados,Febrero de 2017,480 Colombia,3  Carretera,"0,23"
