fila,subfila,columna,subcolumna,valor
0702 Tomates frescos o refrigerados,Marzo de 2016,005 Italia,Total modo transporte,"23,44"
0702 Tomates frescos o refrigerados,Mayo de 2016,005 Italia,Total modo transporte,"32,70"
0702 Tomates frescos o refrigerados,Abril de 2016,005 Italia,Total modo transporte,"18,90"
0702 Tomates frescos o refrigerados,Total seleccionado,005 Italia,1  Marítimo,"7,91"
0702 Tomates frescos o refrigerados,Junio de 2016,005 Italia,1  Marítimo,
0702 Tomates frescos o refrigerados,Julio de 2016,005 Italia,1  Marítimo,
0702 Tomates frescos o refrigerados,Marzo de 2016,005 Italia,1  Marítimo,"4,21"
0702 Tomates frescos o refrigerados,Mayo de 2016,005 Italia,1  Marítimo,
0702 Tomates frescos o refrigerados,Abril de 2016,005 Italia,1  Marítimo,"3,70"
0702 Tomates frescos o refrigerados,Total seleccionado,005 Italia,3  Carretera,"93,35"
0702 Tomates frescos o refrigerados,Junio de 2016,005 Italia,3  Carretera,"11,14"
0702 Tomates frescos o refrigerados,Julio de 2016,005 Italia,3  Carretera,"15,08"
0702 Tomates frescos o refrigerados,Marzo de 2016,005 Italia,3  Carretera,"19,23"
0702 Tomates frescos o refrigerados,Mayo de 2016,005 Italia,3  Carretera,"32,70"
0702 Tomates frescos o refrigerados,Abril de 2016,005 Italia,3  Carretera,"15,20"
0702 Tomates frescos o refrigerados,Total seleccionado,006 Reino Unido,Total modo transporte,"250,66"
0702 Tomates frescos o refrigerados,Junio de 2016,006 Reino Unido,Total modo transporte,"9,08"
0702 Tomates frescos o refrigerados,Julio de 2016,006 Reino Unido,Total modo transporte,"67,93"
0702 Tomates frescos o refrigerados,Marzo de 2016,006 Reino Unido,Total modo transporte,"166,68"
0702 Tomates frescos o refrigerados,Mayo de 2016,006 Reino Unido,Total modo transporte,"0,54"
0702 Tomates frescos o refrigerados,Abril de 2016,006 Reino Unido,Total modo transporte,"6,44"
0702 Tomates frescos o refrigerados,Total seleccionado,006 Reino Unido,3  Carretera,"250,66"
0702 Tomates frescos o refrigerados,Junio de 2016,006 Reino Unido,3  Carretera,"9,08"
0702 Tomates frescos o refrigerados,Julio de 2016,006 Reino Unido,3  Carretera,"67,93"
0702 Tomates frescos o refrigerados,Marzo de 2016,006 Reino Unido,3  Carretera,"166,68"
0702 Tomates frescos o refrigerados,Mayo de 2016,006 Reino Unido,3  Carretera,"0,54"
0702 Tomates frescos o refrigerados,Abril de 2016,006 Reino Unido,3  Carretera,"6,44"
0702 Tomates frescos o refrigerados,Total seleccionado,008 Dinamarca,Total modo transporte,"115,21"
0702 Tomates frescos o refrigerados,Junio de 2016,008 Dinamarca,Total modo transporte,"1,03"
0702 Tomates frescos o refrigerados,Julio de 2016,008 Dinamarca,Total modo transporte,"0,21"
0702 Tomates frescos o refrigerados,Marzo de 2016,008 Dinamarca,Total modo transporte,"113,97"
0702 Tomates frescos o refrigerados,Mayo de 2016,008 Dinamarca,Total modo transporte,
0702 Tomates frescos o refrigerados,Abril de 2016,008 Dinamarca,Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,008 Dinamarca,3  Carretera,"115,21"
0702 Tomates frescos o refrigerados,Junio de 2016,008 Dinamarca,3  Carretera,"1,03"
0702 Tomates frescos o refrigerados,Julio de 2016,008 Dinamarca,3  Carretera,"0,21"
0702 Tomates frescos o refrigerados,Marzo de 2016,008 Dinamarca,3  Carretera,"113,97"
0702 Tomates frescos o refrigerados,Mayo de 2016,008 Dinamarca,3  Carretera,
0702 Tomates frescos o refrigerados,Abril de 2016,008 Dinamarca,3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,010 Portugal (d.01/01/86),Total modo transporte,"8780,13"
0702 Tomates frescos o refrigerados,Junio de 2016,010 Portugal (d.01/01/86),Total modo transporte,"3375,70"
0702 Tomates frescos o refrigerados,Julio de 2016,010 Portugal (d.01/01/86),Total modo transporte,"3687,14"
0702 Tomates frescos o refrigerados,Marzo de 2016,010 Portugal (d.01/01/86),Total modo transporte,"363,29"
0702 Tomates frescos o refrigerados,Mayo de 2016,010 Portugal (d.01/01/86),Total modo transporte,"1135,11"
0702 Tomates frescos o refrigerados,Abril de 2016,010 Portugal (d.01/01/86),Total modo transporte,"218,90"
0702 Tomates frescos o refrigerados,Total seleccionado,010 Portugal (d.01/01/86),1  Marítimo,"97,41"
0702 Tomates frescos o refrigerados,Junio de 2016,010 Portugal (d.01/01/86),1  Marítimo,"80,32"
0702 Tomates frescos o refrigerados,Julio de 2016,010 Portugal (d.01/01/86),1  Marítimo,
0702 Tomates frescos o refrigerados,Marzo de 2016,010 Portugal (d.01/01/86),1  Marítimo,
0702 Tomates frescos o refrigerados,Mayo de 2016,010 Portugal (d.01/01/86),1  Marítimo,"17,09"
0702 Tomates frescos o refrigerados,Abril de 2016,010 Portugal (d.01/01/86),1  Marítimo,
0702 Tomates frescos o refrigerados,Total seleccionado,010 Portugal (d.01/01/86),3  Carretera,"8682,72"
0702 Tomates frescos o refrigerados,Junio de 2016,010 Portugal (d.01/01/86),3  Carretera,"3295,38"
0702 Tomates frescos o refrigerados,Julio de 2016,010 Portugal (d.01/01/86),3  Carretera,"3687,14"
0702 Tomates frescos o refrigerados,Marzo de 2016,010 Portugal (d.01/01/86),3  Carretera,"363,29"
0702 Tomates frescos o refrigerados,Mayo de 2016,010 Portugal (d.01/01/86),3  Carretera,"1118,02"
0702 Tomates frescos o refrigerados,Abril de 2016,010 Portugal (d.01/01/86),3  Carretera,"218,90"
0702 Tomates frescos o refrigerados,Total seleccionado,017 Bélgica (d.01/01/99),Total modo transporte,"2270,35"
0702 Tomates frescos o refrigerados,Junio de 2016,017 Bélgica (d.01/01/99),Total modo transporte,"915,05"
0702 Tomates frescos o refrigerados,Julio de 2016,017 Bélgica (d.01/01/99),Total modo transporte,"1026,95"
0702 Tomates frescos o refrigerados,Marzo de 2016,017 Bélgica (d.01/01/99),Total modo transporte,"18,44"
0702 Tomates frescos o refrigerados,Mayo de 2016,017 Bélgica (d.01/01/99),Total modo transporte,"220,84"
0702 Tomates frescos o refrigerados,Abril de 2016,017 Bélgica (d.01/01/99),Total modo transporte,"89,07"
0702 Tomates frescos o refrigerados,Total seleccionado,017 Bélgica (d.01/01/99),3  Carretera,"2270,35"
0702 Tomates frescos o refrigerados,Junio de 2016,017 Bélgica (d.01/01/99),3  Carretera,"915,05"
0702 Tomates frescos o refrigerados,Julio de 2016,017 Bélgica (d.01/01/99),3  Carretera,"1026,95"
0702 Tomates frescos o refrigerados,Marzo de 2016,017 Bélgica (d.01/01/99),3  Carretera,"18,44"
0702 Tomates frescos o refrigerados,Mayo de 2016,017 Bélgica (d.01/01/99),3  Carretera,"220,84"
0702 Tomates frescos o refrigerados,Abril de 2016,017 Bélgica (d.01/01/99),3  Carretera,"89,07"
0702 Tomates frescos o refrigerados,Total seleccionado,030 Suecia,Total modo transporte,"0,41"
0702 Tomates frescos o refrigerados,Junio de 2016,030 Suecia,Total modo transporte,
0702 Tomates frescos o refrigerados,Julio de 2016,030 Suecia,Total modo transporte,"0,41"
0702 Tomates frescos o refrigerados,Marzo de 2016,030 Suecia,Total modo transporte,
0702 Tomates frescos o refrigerados,Mayo de 2016,030 Suecia,Total modo transporte,
0702 Tomates frescos o refrigerados,Abril de 2016,030 Suecia,Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,030 Suecia,3  Carretera,"0,41"
0702 Tomates frescos o refrigerados,Junio de 2016,030 Suecia,3  Carretera,
0702 Tomates frescos o refrigerados,Julio de 2016,030 Suecia,3  Carretera,"0,41"
0702 Tomates frescos o refrigerados,Marzo de 2016,030 Suecia,3  Carretera,
0702 Tomates frescos o refrigerados,Mayo de 2016,030 Suecia,3  Carretera,
0702 Tomates frescos o refrigerados,Abril de 2016,030 Suecia,3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,038 Austria,Total modo transporte,"0,02"
0702 Tomates frescos o refrigerados,Junio de 2016,038 Austria,Total modo transporte,"0,02"
0702 Tomates frescos o refrigerados,Julio de 2016,038 Austria,Total modo transporte,
0702 Tomates frescos o refrigerados,Marzo de 2016,038 Austria,Total modo transporte,
0702 Tomates frescos o refrigerados,Mayo de 2016,038 Austria,Total modo transporte,
0702 Tomates frescos o refrigerados,Abril de 2016,038 Austria,Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,038 Austria,3  Carretera,"0,02"
0702 Tomates frescos o refrigerados,Junio de 2016,038 Austria,3  Carretera,"0,02"
0702 Tomates frescos o refrigerados,Julio de 2016,038 Austria,3  Carretera,
0702 Tomates frescos o refrigerados,Marzo de 2016,038 Austria,3  Carretera,
0702 Tomates frescos o refrigerados,Mayo de 2016,038 Austria,3  Carretera,
0702 Tomates frescos o refrigerados,Abril de 2016,038 Austria,3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,055 Lituania (d.01/01/92),Total modo transporte,"0,77"
0702 Tomates frescos o refrigerados,Junio de 2016,055 Lituania (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Julio de 2016,055 Lituania (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Marzo de 2016,055 Lituania (d.01/01/92),Total modo transporte,"0,30"
0702 Tomates frescos o refrigerados,Mayo de 2016,055 Lituania (d.01/01/92),Total modo transporte,"0,47"
0702 Tomates frescos o refrigerados,Abril de 2016,055 Lituania (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,055 Lituania (d.01/01/92),3  Carretera,"0,77"
0702 Tomates frescos o refrigerados,Junio de 2016,055 Lituania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Julio de 2016,055 Lituania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Marzo de 2016,055 Lituania (d.01/01/92),3  Carretera,"0,30"
0702 Tomates frescos o refrigerados,Mayo de 2016,055 Lituania (d.01/01/92),3  Carretera,"0,47"
0702 Tomates frescos o refrigerados,Abril de 2016,055 Lituania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,060 Polonia,Total modo transporte,"1326,11"
0702 Tomates frescos o refrigerados,Junio de 2016,060 Polonia,Total modo transporte,"60,19"
0702 Tomates frescos o refrigerados,Julio de 2016,060 Polonia,Total modo transporte,"1143,06"
0702 Tomates frescos o refrigerados,Marzo de 2016,060 Polonia,Total modo transporte,"0,14"
0702 Tomates frescos o refrigerados,Mayo de 2016,060 Polonia,Total modo transporte,"122,72"
0702 Tomates frescos o refrigerados,Abril de 2016,060 Polonia,Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,060 Polonia,3  Carretera,"1326,11"
0702 Tomates frescos o refrigerados,Junio de 2016,060 Polonia,3  Carretera,"60,19"
0702 Tomates frescos o refrigerados,Julio de 2016,060 Polonia,3  Carretera,"1143,06"
0702 Tomates frescos o refrigerados,Marzo de 2016,060 Polonia,3  Carretera,"0,14"
0702 Tomates frescos o refrigerados,Mayo de 2016,060 Polonia,3  Carretera,"122,72"
0702 Tomates frescos o refrigerados,Abril de 2016,060 Polonia,3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,061 República Checa (d.01/01/93),Total modo transporte,"20,52"
0702 Tomates frescos o refrigerados,Junio de 2016,061 República Checa (d.01/01/93),Total modo transporte,
0702 Tomates frescos o refrigerados,Julio de 2016,061 República Checa (d.01/01/93),Total modo transporte,
0702 Tomates frescos o refrigerados,Marzo de 2016,061 República Checa (d.01/01/93),Total modo transporte,"0,60"
0702 Tomates frescos o refrigerados,Mayo de 2016,061 República Checa (d.01/01/93),Total modo transporte,"0,12"
0702 Tomates frescos o refrigerados,Abril de 2016,061 República Checa (d.01/01/93),Total modo transporte,"19,80"
0702 Tomates frescos o refrigerados,Total seleccionado,061 República Checa (d.01/01/93),3  Carretera,"20,52"
0702 Tomates frescos o refrigerados,Junio de 2016,061 República Checa (d.01/01/93),3  Carretera,
0702 Tomates frescos o refrigerados,Julio de 2016,061 República Checa (d.01/01/93),3  Carretera,
0702 Tomates frescos o refrigerados,Marzo de 2016,061 República Checa (d.01/01/93),3  Carretera,"0,60"
0702 Tomates frescos o refrigerados,Mayo de 2016,061 República Checa (d.01/01/93),3  Carretera,"0,12"
0702 Tomates frescos o refrigerados,Abril de 2016,061 República Checa (d.01/01/93),3  Carretera,"19,80"
0702 Tomates frescos o refrigerados,Total seleccionado,072 Ucrania (d.01/01/92),Total modo transporte,"17,92"
0702 Tomates frescos o refrigerados,Junio de 2016,072 Ucrania (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Julio de 2016,072 Ucrania (d.01/01/92),Total modo transporte,"17,92"
0702 Tomates frescos o refrigerados,Marzo de 2016,072 Ucrania (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Mayo de 2016,072 Ucrania (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Abril de 2016,072 Ucrania (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,072 Ucrania (d.01/01/92),3  Carretera,"17,92"
0702 Tomates frescos o refrigerados,Junio de 2016,072 Ucrania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Julio de 2016,072 Ucrania (d.01/01/92),3  Carretera,"17,92"
0702 Tomates frescos o refrigerados,Marzo de 2016,072 Ucrania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Mayo de 2016,072 Ucrania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Abril de 2016,072 Ucrania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,091 Eslovenia (d.01/01/92),Total modo transporte,"19,19"
0702 Tomates frescos o refrigerados,Junio de 2016,091 Eslovenia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Julio de 2016,091 Eslovenia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Marzo de 2016,091 Eslovenia (d.01/01/92),Total modo transporte,"4,50"
0702 Tomates frescos o refrigerados,Mayo de 2016,091 Eslovenia (d.01/01/92),Total modo transporte,"2,53"
0702 Tomates frescos o refrigerados,Abril de 2016,091 Eslovenia (d.01/01/92),Total modo transporte,"12,16"
0702 Tomates frescos o refrigerados,Total seleccionado,091 Eslovenia (d.01/01/92),3  Carretera,"19,19"
0702 Tomates frescos o refrigerados,Junio de 2016,091 Eslovenia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Julio de 2016,091 Eslovenia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Marzo de 2016,091 Eslovenia (d.01/01/92),3  Carretera,"4,50"
0702 Tomates frescos o refrigerados,Mayo de 2016,091 Eslovenia (d.01/01/92),3  Carretera,"2,53"
0702 Tomates frescos o refrigerados,Abril de 2016,091 Eslovenia (d.01/01/92),3  Carretera,"12,16"
0702 Tomates frescos o refrigerados,Total seleccionado,092 Croacia (d.01/01/92),Total modo transporte,"4,15"
0702 Tomates frescos o refrigerados,Junio de 2016,092 Croacia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Julio de 2016,092 Croacia (d.01/01/92),Total modo transporte,"4,15"
0702 Tomates frescos o refrigerados,Marzo de 2016,092 Croacia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Mayo de 2016,092 Croacia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Abril de 2016,092 Croacia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,092 Croacia (d.01/01/92),3  Carretera,"4,15"
0702 Tomates frescos o refrigerados,Junio de 2016,092 Croacia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Julio de 2016,092 Croacia (d.01/01/92),3  Carretera,"4,15"
0702 Tomates frescos o refrigerados,Marzo de 2016,092 Croacia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Mayo de 2016,092 Croacia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Abril de 2016,092 Croacia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,204 Marruecos,Total modo transporte,"10985,22"
0702 Tomates frescos o refrigerados,Junio de 2016,204 Marruecos,Total modo transporte,"998,46"
0702 Tomates frescos o refrigerados,Julio de 2016,204 Marruecos,Total modo transporte,"1123,16"
0702 Tomates frescos o refrigerados,Marzo de 2016,204 Marruecos,Total modo transporte,"5387,79"
0702 Tomates frescos o refrigerados,Mayo de 2016,204 Marruecos,Total modo transporte,"1267,10"
0702 Tomates frescos o refrigerados,Abril de 2016,204 Marruecos,Total modo transporte,"2208,71"
0702 Tomates frescos o refrigerados,Total seleccionado,204 Marruecos,1  Marítimo,"10378,29"
0702 Tomates frescos o refrigerados,Junio de 2016,204 Marruecos,1  Marítimo,"941,73"
0702 Tomates frescos o refrigerados,Julio de 2016,204 Marruecos,1  Marítimo,"1071,25"
0702 Tomates frescos o refrigerados,Marzo de 2016,204 Marruecos,1  Marítimo,"5080,41"
0702 Tomates frescos o refrigerados,Mayo de 2016,204 Marruecos,1  Marítimo,"1140,44"
0702 Tomates frescos o refrigerados,Abril de 2016,204 Marruecos,1  Marítimo,"2144,47"
0702 Tomates frescos o refrigerados,Total seleccionado,204 Marruecos,3  Carretera,"606,93"
0702 Tomates frescos o refrigerados,Junio de 2016,204 Marruecos,3  Carretera,"56,73"
0702 Tomates frescos o refrigerados,Julio de 2016,204 Marruecos,3  Carretera,"51,92"
0702 Tomates frescos o refrigerados,Marzo de 2016,204 Marruecos,3  Carretera,"307,38"
0702 Tomates frescos o refrigerados,Mayo de 2016,204 Marruecos,3  Carretera,"126,66"
0702 Tomates frescos o refrigerados,Abril de 2016,204 Marruecos,3  Carretera,"64,24"
0702 Tomates frescos o refrigerados,Total seleccionado,272 Costa de Marfil,Total modo transporte,"59,40"
0702 Tomates frescos o refrigerados,Junio de 2016,272 Costa de Marfil,Total modo transporte,
0702 Tomates frescos o refrigerados,Julio de 2016,272 Costa de Marfil,Total modo transporte,"59,40"
0702 Tomates frescos o refrigerados,Marzo de 2016,272 Costa de Marfil,Total modo transporte,
0702 Tomates frescos o refrigerados,Mayo de 2016,272 Costa de Marfil,Total modo transporte,
0702 Tomates frescos o refrigerados,Abril de 2016,272 Costa de Marfil,Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,272 Costa de Marfil,3  Carretera,"59,40"
0702 Tomates frescos o refrigerados,Junio de 2016,272 Costa de Marfil,3  Carretera,
0702 Tomates frescos o refrigerados,Julio de 2016,272 Costa de Marfil,3  Carretera,"59,40"
0702 Tomates frescos o refrigerados,Marzo de 2016,272 Costa de Marfil,3  Carretera,
0702 Tomates frescos o refrigerados,Mayo de 2016,272 Costa de Marfil,3  Carretera,
0702 Tomates frescos o refrigerados,Abril de 2016,272 Costa de Marfil,3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,388 Sudáfrica (d.01/01/90),Total modo transporte,"39,60"
0702 Tomates frescos o refrigerados,Junio de 2016,388 Sudáfrica (d.01/01/90),Total modo transporte,"19,80"
0702 Tomates frescos o refrigerados,Julio de 2016,388 Sudáfrica (d.01/01/90),Total modo transporte,
0702 Tomates frescos o refrigerados,Marzo de 2016,388 Sudáfrica (d.01/01/90),Total modo transporte,
0702 Tomates frescos o refrigerados,Mayo de 2016,388 Sudáfrica (d.01/01/90),Total modo transporte,"19,80"
0702 Tomates frescos o refrigerados,Abril de 2016,388 Sudáfrica (d.01/01/90),Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,388 Sudáfrica (d.01/01/90),3  Carretera,"39,60"
0702 Tomates frescos o refrigerados,Junio de 2016,388 Sudáfrica (d.01/01/90),3  Carretera,"19,80"
0702 Tomates frescos o refrigerados,Julio de 2016,388 Sudáfrica (d.01/01/90),3  Carretera,
0702 Tomates frescos o refrigerados,Marzo de 2016,388 Sudáfrica (d.01/01/90),3  Carretera,
0702 Tomates frescos o refrigerados,Mayo de 2016,388 Sudáfrica (d.01/01/90),3  Carretera,"19,80"
0702 Tomates frescos o refrigerados,Abril de 2016,388 Sudáfrica (d.01/01/90),3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,412 México,Total modo transporte,"0,91"
0702 Tomates frescos o refrigerados,Junio de 2016,412 México,Total modo transporte,
0702 Tomates frescos o refrigerados,Julio de 2016,412 México,Total modo transporte,
0702 Tomates frescos o refrigerados,Marzo de 2016,412 México,Total modo transporte,
0702 Tomates frescos o refrigerados,Mayo de 2016,412 México,Total modo transporte,
0702 Tomates frescos o refrigerados,Abril de 2016,412 México,Total modo transporte,"0,91"
0702 Tomates frescos o refrigerados,Total seleccionado,412 México,3  Carretera,"0,91"
0702 Tomates frescos o refrigerados,Junio de 2016,412 México,3  Carretera,
0702 Tomates frescos o refrigerados,Julio de 2016,412 México,3  Carretera,
0702 Tomates frescos o refrigerados,Marzo de 2016,412 México,3  Carretera,
0702 Tomates frescos o refrigerados,Mayo de 2016,412 México,3  Carretera,
0702 Tomates frescos o refrigerados,Abril de 2016,412 México,3  Carretera,"0,91"
0702 Tomates frescos o refrigerados,Total seleccionado,436 Costa Rica,Total modo transporte,"17,64"
0702 Tomates frescos o refrigerados,Junio de 2016,436 Costa Rica,Total modo transporte,
0702 Tomates frescos o refrigerados,Julio de 2016,436 Costa Rica,Total modo transporte,"17,64"
0702 Tomates frescos o refrigerados,Marzo de 2016,436 Costa Rica,Total modo transporte,
0702 Tomates frescos o refrigerados,Mayo de 2016,436 Costa Rica,Total modo transporte,
0702 Tomates frescos o refrigerados,Abril de 2016,436 Costa Rica,Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,436 Costa Rica,3  Carretera,"17,64"
0702 Tomates frescos o refrigerados,Junio de 2016,436 Costa Rica,3  Carretera,
0702 Tomates frescos o refrigerados,Julio de 2016,436 Costa Rica,3  Carretera,"17,64"
0702 Tomates frescos o refrigerados,Marzo de 2016,436 Costa Rica,3  Carretera,
0702 Tomates frescos o refrigerados,Mayo de 2016,436 Costa Rica,3  Carretera,
0702 Tomates frescos o refrigerados,Abril de 2016,436 Costa Rica,3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,480 Colombia,Total modo transporte,"0,66"
0702 Tomates frescos o refrigerados,Junio de 2016,480 Colombia,Total modo transporte,"0,14"
0702 Tomates frescos o refrigerados,Julio de 2016,480 Colombia,Total modo transporte,
