fila,subfila,columna,subcolumna,valor
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,005 Italia,3  Carretera,"18864,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,005 Italia,3  Carretera,"200370,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,005 Italia,3  Carretera,"4517,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,005 Italia,3  Carretera,"23003,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,005 Italia,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,Total modo transporte,"28057064,04"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,006 Reino Unido,Total modo transporte,"8000212,99"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,006 Reino Unido,Total modo transporte,"7470753,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,006 Reino Unido,Total modo transporte,"3008217,82"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,006 Reino Unido,Total modo transporte,"6220176,13"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,006 Reino Unido,Total modo transporte,"2045478,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,006 Reino Unido,Total modo transporte,"1312225,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,1  Marítimo,"20414316,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,006 Reino Unido,1  Marítimo,"6157993,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,006 Reino Unido,1  Marítimo,"5826305,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,006 Reino Unido,1  Marítimo,"1634162,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,006 Reino Unido,1  Marítimo,"4355136,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,006 Reino Unido,1  Marítimo,"1587580,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,006 Reino Unido,1  Marítimo,"853140,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,3  Carretera,"7642748,04"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,006 Reino Unido,3  Carretera,"1842219,99"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,006 Reino Unido,3  Carretera,"1644448,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,006 Reino Unido,3  Carretera,"1374055,82"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,006 Reino Unido,3  Carretera,"1865040,13"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,006 Reino Unido,3  Carretera,"457898,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,006 Reino Unido,3  Carretera,"459085,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,007 Irlanda,Total modo transporte,"2500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,007 Irlanda,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,007 Irlanda,Total modo transporte,"2500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,007 Irlanda,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,007 Irlanda,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,007 Irlanda,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,007 Irlanda,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,007 Irlanda,3  Carretera,"2500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,007 Irlanda,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,007 Irlanda,3  Carretera,"2500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,007 Irlanda,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,007 Irlanda,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,007 Irlanda,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,007 Irlanda,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,Total modo transporte,"1843310,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,008 Dinamarca,Total modo transporte,"504130,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,008 Dinamarca,Total modo transporte,"293250,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,008 Dinamarca,Total modo transporte,"196700,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,008 Dinamarca,Total modo transporte,"642480,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,008 Dinamarca,Total modo transporte,"100250,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,008 Dinamarca,Total modo transporte,"106500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,1  Marítimo,"1429525,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,008 Dinamarca,1  Marítimo,"274825,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,008 Dinamarca,1  Marítimo,"246750,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,008 Dinamarca,1  Marítimo,"155200,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,008 Dinamarca,1  Marítimo,"618000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,008 Dinamarca,1  Marítimo,"52250,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,008 Dinamarca,1  Marítimo,"82500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,3  Carretera,"413785,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,008 Dinamarca,3  Carretera,"229305,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,008 Dinamarca,3  Carretera,"46500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,008 Dinamarca,3  Carretera,"41500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,008 Dinamarca,3  Carretera,"24480,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,008 Dinamarca,3  Carretera,"48000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,008 Dinamarca,3  Carretera,"24000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,010 Portugal (d.01/01/86),Total modo transporte,"13613457,27"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,010 Portugal (d.01/01/86),Total modo transporte,"969631,70"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,010 Portugal (d.01/01/86),Total modo transporte,"1501649,08"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,010 Portugal (d.01/01/86),Total modo transporte,"1031660,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,010 Portugal (d.01/01/86),Total modo transporte,"2301768,08"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,010 Portugal (d.01/01/86),Total modo transporte,"1049897,67"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,010 Portugal (d.01/01/86),Total modo transporte,"6758850,54"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,010 Portugal (d.01/01/86),3  Carretera,"13613457,27"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,010 Portugal (d.01/01/86),3  Carretera,"969631,70"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,010 Portugal (d.01/01/86),3  Carretera,"1501649,08"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,010 Portugal (d.01/01/86),3  Carretera,"1031660,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,010 Portugal (d.01/01/86),3  Carretera,"2301768,08"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,010 Portugal (d.01/01/86),3  Carretera,"1049897,67"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,010 Portugal (d.01/01/86),3  Carretera,"6758850,54"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),Total modo transporte,"15297605,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,017 Bélgica (d.01/01/99),Total modo transporte,"2339764,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,017 Bélgica (d.01/01/99),Total modo transporte,"1635672,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,017 Bélgica (d.01/01/99),Total modo transporte,"2712281,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,017 Bélgica (d.01/01/99),Total modo transporte,"3053631,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,017 Bélgica (d.01/01/99),Total modo transporte,"4517973,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,017 Bélgica (d.01/01/99),Total modo transporte,"1038284,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),1  Marítimo,"1800,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,017 Bélgica (d.01/01/99),1  Marítimo,"900,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,017 Bélgica (d.01/01/99),1  Marítimo,"900,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),3  Carretera,"15295805,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,017 Bélgica (d.01/01/99),3  Carretera,"2339764,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,017 Bélgica (d.01/01/99),3  Carretera,"1635672,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,017 Bélgica (d.01/01/99),3  Carretera,"2712281,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,017 Bélgica (d.01/01/99),3  Carretera,"3053631,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,017 Bélgica (d.01/01/99),3  Carretera,"4517073,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,017 Bélgica (d.01/01/99),3  Carretera,"1037384,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,018 Luxemburgo (d.01/01/99),Total modo transporte,"2161850,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,018 Luxemburgo (d.01/01/99),Total modo transporte,"496800,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,018 Luxemburgo (d.01/01/99),Total modo transporte,"422650,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,018 Luxemburgo (d.01/01/99),Total modo transporte,"396000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,018 Luxemburgo (d.01/01/99),Total modo transporte,"497850,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,018 Luxemburgo (d.01/01/99),Total modo transporte,"348550,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,018 Luxemburgo (d.01/01/99),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,018 Luxemburgo (d.01/01/99),3  Carretera,"2161850,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,018 Luxemburgo (d.01/01/99),3  Carretera,"496800,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,018 Luxemburgo (d.01/01/99),3  Carretera,"422650,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,018 Luxemburgo (d.01/01/99),3  Carretera,"396000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,018 Luxemburgo (d.01/01/99),3  Carretera,"497850,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,018 Luxemburgo (d.01/01/99),3  Carretera,"348550,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,018 Luxemburgo (d.01/01/99),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,030 Suecia,Total modo transporte,"109125,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,030 Suecia,Total modo transporte,"53032,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,030 Suecia,Total modo transporte,"20,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,030 Suecia,Total modo transporte,"28031,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,030 Suecia,Total modo transporte,"28000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,030 Suecia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,030 Suecia,Total modo transporte,"42,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,030 Suecia,1  Marítimo,"109000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,030 Suecia,1  Marítimo,"53000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,030 Suecia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,030 Suecia,1  Marítimo,"28000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,030 Suecia,1  Marítimo,"28000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,030 Suecia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,030 Suecia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,030 Suecia,3  Carretera,"125,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,030 Suecia,3  Carretera,"32,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,030 Suecia,3  Carretera,"20,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,030 Suecia,3  Carretera,"31,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,030 Suecia,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,030 Suecia,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,030 Suecia,3  Carretera,"42,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,039 Suiza (d.01/01/95),Total modo transporte,"22000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,039 Suiza (d.01/01/95),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,039 Suiza (d.01/01/95),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,039 Suiza (d.01/01/95),Total modo transporte,"22000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,039 Suiza (d.01/01/95),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,039 Suiza (d.01/01/95),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,039 Suiza (d.01/01/95),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,039 Suiza (d.01/01/95),3  Carretera,"22000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,039 Suiza (d.01/01/95),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,039 Suiza (d.01/01/95),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2014,039 Suiza (d.01/01/95),3  Carretera,"22000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2014,039 Suiza (d.01/01/95),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2014,039 Suiza (d.01/01/95),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2014,039 Suiza (d.01/01/95),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,046 Malta,Total modo transporte,"124700,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2014,046 Malta,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2014,046 Malta,Total modo transporte,
