fila,subfila,columna,subcolumna,valor
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,004 Alemania,1  Marítimo,"160,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,004 Alemania,1  Marítimo,"180,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,004 Alemania,1  Marítimo,"62,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,004 Alemania,1  Marítimo,"330,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,004 Alemania,1  Marítimo,"360,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,004 Alemania,1  Marítimo,"210,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,004 Alemania,3  Carretera,"990707,65"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,004 Alemania,3  Carretera,"268245,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,004 Alemania,3  Carretera,"46748,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,004 Alemania,3  Carretera,"61254,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,004 Alemania,3  Carretera,"243059,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,004 Alemania,3  Carretera,"22454,32"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,004 Alemania,3  Carretera,"348947,33"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,005 Italia,Total modo transporte,"591507,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,005 Italia,Total modo transporte,"2324,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,005 Italia,Total modo transporte,"93154,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,005 Italia,Total modo transporte,"222654,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,005 Italia,Total modo transporte,"252227,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,005 Italia,Total modo transporte,"16285,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,005 Italia,Total modo transporte,"4863,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,005 Italia,3  Carretera,"591507,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,005 Italia,3  Carretera,"2324,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,005 Italia,3  Carretera,"93154,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,005 Italia,3  Carretera,"222654,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,005 Italia,3  Carretera,"252227,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,005 Italia,3  Carretera,"16285,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,005 Italia,3  Carretera,"4863,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,Total modo transporte,"26992580,13"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,006 Reino Unido,Total modo transporte,"6475686,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,006 Reino Unido,Total modo transporte,"7614603,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,006 Reino Unido,Total modo transporte,"7033122,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,006 Reino Unido,Total modo transporte,"3448009,76"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,006 Reino Unido,Total modo transporte,"2030765,07"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,006 Reino Unido,Total modo transporte,"390394,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,1  Marítimo,"21076725,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,006 Reino Unido,1  Marítimo,"5966268,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,006 Reino Unido,1  Marítimo,"6777896,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,006 Reino Unido,1  Marítimo,"5095255,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,006 Reino Unido,1  Marítimo,"1811724,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,006 Reino Unido,1  Marítimo,"1125195,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,006 Reino Unido,1  Marítimo,"300387,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,3  Carretera,"5915855,13"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,006 Reino Unido,3  Carretera,"509418,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,006 Reino Unido,3  Carretera,"836707,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,006 Reino Unido,3  Carretera,"1937867,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,006 Reino Unido,3  Carretera,"1636285,76"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,006 Reino Unido,3  Carretera,"905570,07"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,006 Reino Unido,3  Carretera,"90007,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,Total modo transporte,"930910,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,008 Dinamarca,Total modo transporte,"221651,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,008 Dinamarca,Total modo transporte,"349766,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,008 Dinamarca,Total modo transporte,"162693,00"
