fila,subfila,columna,subcolumna,valor
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,001 Francia,Total modo transporte,"554587,47"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,001 Francia,Total modo transporte,"487291,32"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,001 Francia,Total modo transporte,"836591,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,001 Francia,Total modo transporte,"850906,12"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,001 Francia,3  Carretera,"3706157,17"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,001 Francia,3  Carretera,"529922,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,001 Francia,3  Carretera,"460118,67"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,001 Francia,3  Carretera,"553337,47"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,001 Francia,3  Carretera,"477441,32"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,001 Francia,3  Carretera,"834431,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,001 Francia,3  Carretera,"850906,12"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,001 Francia,7  Plataforma fija,"13260,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,001 Francia,7  Plataforma fija,
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,001 Francia,7  Plataforma fija,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,001 Francia,7  Plataforma fija,"1250,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,001 Francia,7  Plataforma fija,"9850,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,001 Francia,7  Plataforma fija,"2160,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,001 Francia,7  Plataforma fija,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,003 Países Bajos,Total modo transporte,"2337266,03"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,003 Países Bajos,Total modo transporte,"115664,66"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,003 Países Bajos,Total modo transporte,"232420,57"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,003 Países Bajos,Total modo transporte,"129401,77"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,003 Países Bajos,Total modo transporte,"357923,92"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,003 Países Bajos,Total modo transporte,"632813,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,003 Países Bajos,Total modo transporte,"869041,61"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,003 Países Bajos,1  Marítimo,"165748,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,003 Países Bajos,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,003 Países Bajos,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,003 Países Bajos,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,003 Países Bajos,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,003 Países Bajos,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,003 Países Bajos,1  Marítimo,"165748,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,003 Países Bajos,3  Carretera,"2171518,03"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,003 Países Bajos,3  Carretera,"115664,66"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,003 Países Bajos,3  Carretera,"232420,57"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,003 Países Bajos,3  Carretera,"129401,77"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,003 Países Bajos,3  Carretera,"357923,92"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,003 Países Bajos,3  Carretera,"632813,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,003 Países Bajos,3  Carretera,"703293,61"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,004 Alemania,Total modo transporte,"7928027,30"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,004 Alemania,Total modo transporte,"25344,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,004 Alemania,Total modo transporte,"31349,05"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,004 Alemania,Total modo transporte,"32679,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,004 Alemania,Total modo transporte,"160615,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,004 Alemania,Total modo transporte,"55029,30"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,004 Alemania,Total modo transporte,"7623010,45"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,004 Alemania,1  Marítimo,"59785,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,004 Alemania,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,004 Alemania,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,004 Alemania,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,004 Alemania,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,004 Alemania,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,004 Alemania,1  Marítimo,"59785,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,004 Alemania,3  Carretera,"7868242,30"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,004 Alemania,3  Carretera,"25344,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,004 Alemania,3  Carretera,"31349,05"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,004 Alemania,3  Carretera,"32679,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,004 Alemania,3  Carretera,"160615,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,004 Alemania,3  Carretera,"55029,30"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,004 Alemania,3  Carretera,"7563225,45"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,005 Italia,Total modo transporte,"1728541,51"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,005 Italia,Total modo transporte,"292857,11"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,005 Italia,Total modo transporte,"492500,40"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,005 Italia,Total modo transporte,"317236,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,005 Italia,Total modo transporte,"274406,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,005 Italia,Total modo transporte,"267241,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,005 Italia,Total modo transporte,"84301,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,005 Italia,3  Carretera,"1728541,51"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,005 Italia,3  Carretera,"292857,11"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,005 Italia,3  Carretera,"492500,40"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,005 Italia,3  Carretera,"317236,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,005 Italia,3  Carretera,"274406,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,005 Italia,3  Carretera,"267241,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,005 Italia,3  Carretera,"84301,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,Total modo transporte,"9399706,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,006 Reino Unido,Total modo transporte,"182961,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,006 Reino Unido,Total modo transporte,"172220,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,006 Reino Unido,Total modo transporte,"178270,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,006 Reino Unido,Total modo transporte,"237469,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,006 Reino Unido,Total modo transporte,"957748,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,006 Reino Unido,Total modo transporte,"7671038,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,1  Marítimo,"472409,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,006 Reino Unido,1  Marítimo,"112400,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,006 Reino Unido,1  Marítimo,"102200,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,006 Reino Unido,1  Marítimo,"140070,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,006 Reino Unido,1  Marítimo,"117739,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,006 Reino Unido,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,006 Reino Unido,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,3  Carretera,"8927297,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,006 Reino Unido,3  Carretera,"70561,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,006 Reino Unido,3  Carretera,"70020,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,006 Reino Unido,3  Carretera,"38200,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,006 Reino Unido,3  Carretera,"119730,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,006 Reino Unido,3  Carretera,"957748,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,006 Reino Unido,3  Carretera,"7671038,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,007 Irlanda,Total modo transporte,"1082567,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,007 Irlanda,Total modo transporte,"14378,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,007 Irlanda,Total modo transporte,"20306,60"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,007 Irlanda,Total modo transporte,"14130,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,007 Irlanda,Total modo transporte,"13783,30"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,007 Irlanda,Total modo transporte,"9485,70"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,007 Irlanda,Total modo transporte,"1010484,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,007 Irlanda,3  Carretera,"1082567,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,007 Irlanda,3  Carretera,"14378,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,007 Irlanda,3  Carretera,"20306,60"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,007 Irlanda,3  Carretera,"14130,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,007 Irlanda,3  Carretera,"13783,30"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,007 Irlanda,3  Carretera,"9485,70"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,007 Irlanda,3  Carretera,"1010484,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,Total modo transporte,"617350,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,008 Dinamarca,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,008 Dinamarca,Total modo transporte,"82500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,008 Dinamarca,Total modo transporte,"27500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,008 Dinamarca,Total modo transporte,"49710,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,008 Dinamarca,Total modo transporte,"133446,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,008 Dinamarca,Total modo transporte,"324194,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,1  Marítimo,"489243,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,008 Dinamarca,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,008 Dinamarca,1  Marítimo,"82500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,008 Dinamarca,1  Marítimo,"27500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,008 Dinamarca,1  Marítimo,"27500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,008 Dinamarca,1  Marítimo,"133446,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,008 Dinamarca,1  Marítimo,"218297,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,3  Carretera,"128107,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,008 Dinamarca,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,008 Dinamarca,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,008 Dinamarca,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,008 Dinamarca,3  Carretera,"22210,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,008 Dinamarca,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,008 Dinamarca,3  Carretera,"105897,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,009 Grecia,Total modo transporte,"87155,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,009 Grecia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,009 Grecia,Total modo transporte,"44675,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,009 Grecia,Total modo transporte,"4000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,009 Grecia,Total modo transporte,"9000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,009 Grecia,Total modo transporte,"8160,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,009 Grecia,Total modo transporte,"21320,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,009 Grecia,1  Marítimo,"43675,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,009 Grecia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,009 Grecia,1  Marítimo,"43675,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,009 Grecia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,009 Grecia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,009 Grecia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,009 Grecia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,009 Grecia,3  Carretera,"43480,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,009 Grecia,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,009 Grecia,3  Carretera,"1000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,009 Grecia,3  Carretera,"4000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,009 Grecia,3  Carretera,"9000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,009 Grecia,3  Carretera,"8160,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,009 Grecia,3  Carretera,"21320,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,010 Portugal (d.01/01/86),Total modo transporte,"110995874,46"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,010 Portugal (d.01/01/86),Total modo transporte,"15242912,07"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,010 Portugal (d.01/01/86),Total modo transporte,"24594165,46"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,010 Portugal (d.01/01/86),Total modo transporte,"27552053,91"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,010 Portugal (d.01/01/86),Total modo transporte,"29838119,63"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,010 Portugal (d.01/01/86),Total modo transporte,"10159108,36"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,010 Portugal (d.01/01/86),Total modo transporte,"3609515,02"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,010 Portugal (d.01/01/86),3  Carretera,"110995874,46"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,010 Portugal (d.01/01/86),3  Carretera,"15242912,07"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,010 Portugal (d.01/01/86),3  Carretera,"24594165,46"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,010 Portugal (d.01/01/86),3  Carretera,"27552053,91"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,010 Portugal (d.01/01/86),3  Carretera,"29838119,63"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,010 Portugal (d.01/01/86),3  Carretera,"10159108,36"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,010 Portugal (d.01/01/86),3  Carretera,"3609515,02"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),Total modo transporte,"5455238,45"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"3410,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"1604,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"1112,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"95210,40"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"539756,55"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"4814145,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),1  Marítimo,"163712,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,017 Bélgica (d.01/01/99),1  Marítimo,"163712,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),3  Carretera,"5291526,45"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,017 Bélgica (d.01/01/99),3  Carretera,"3410,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,017 Bélgica (d.01/01/99),3  Carretera,"1604,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,017 Bélgica (d.01/01/99),3  Carretera,"1112,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,017 Bélgica (d.01/01/99),3  Carretera,"95210,40"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,017 Bélgica (d.01/01/99),3  Carretera,"539756,55"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,017 Bélgica (d.01/01/99),3  Carretera,"4650433,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,018 Luxemburgo (d.01/01/99),Total modo transporte,"960,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,018 Luxemburgo (d.01/01/99),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,018 Luxemburgo (d.01/01/99),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,018 Luxemburgo (d.01/01/99),Total modo transporte,"240,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,018 Luxemburgo (d.01/01/99),Total modo transporte,"720,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,018 Luxemburgo (d.01/01/99),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,018 Luxemburgo (d.01/01/99),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,018 Luxemburgo (d.01/01/99),3  Carretera,"960,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2015,018 Luxemburgo (d.01/01/99),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2015,018 Luxemburgo (d.01/01/99),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2015,018 Luxemburgo (d.01/01/99),3  Carretera,"240,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2015,018 Luxemburgo (d.01/01/99),3  Carretera,"720,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2015,018 Luxemburgo (d.01/01/99),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2015,018 Luxemburgo (d.01/01/99),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,030 Suecia,Total modo transporte,"30620,00"
