fila,subfila,columna,subcolumna,valor
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,004 Alemania,1  Marítimo,"162570,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,004 Alemania,1  Marítimo,"311564,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,004 Alemania,3  Carretera,"31917626,51"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,004 Alemania,3  Carretera,"53571,83"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,004 Alemania,3  Carretera,"53478,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,004 Alemania,3  Carretera,"3470,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,004 Alemania,3  Carretera,"106543,75"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,004 Alemania,3  Carretera,"6706069,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,004 Alemania,3  Carretera,"24994493,93"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,005 Italia,Total modo transporte,"1868850,05"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,005 Italia,Total modo transporte,"409670,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,005 Italia,Total modo transporte,"398790,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,005 Italia,Total modo transporte,"561711,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,005 Italia,Total modo transporte,"227886,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,005 Italia,Total modo transporte,"199402,05"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,005 Italia,Total modo transporte,"71391,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,005 Italia,3  Carretera,"1868850,05"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,005 Italia,3  Carretera,"409670,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,005 Italia,3  Carretera,"398790,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,005 Italia,3  Carretera,"561711,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,005 Italia,3  Carretera,"227886,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,005 Italia,3  Carretera,"199402,05"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,005 Italia,3  Carretera,"71391,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,Total modo transporte,"9276415,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,006 Reino Unido,Total modo transporte,"157344,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,006 Reino Unido,Total modo transporte,"35993,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,006 Reino Unido,Total modo transporte,"25650,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,006 Reino Unido,Total modo transporte,"1024513,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,006 Reino Unido,Total modo transporte,"2894565,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,006 Reino Unido,Total modo transporte,"5138350,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,1  Marítimo,"3155903,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,006 Reino Unido,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,006 Reino Unido,1  Marítimo,"35915,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,006 Reino Unido,1  Marítimo,"25650,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,006 Reino Unido,1  Marítimo,"412947,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,006 Reino Unido,1  Marítimo,"959953,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,006 Reino Unido,1  Marítimo,"1721438,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,3  Carretera,"6120512,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,006 Reino Unido,3  Carretera,"157344,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,006 Reino Unido,3  Carretera,"78,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,006 Reino Unido,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,006 Reino Unido,3  Carretera,"611566,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,006 Reino Unido,3  Carretera,"1934612,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,006 Reino Unido,3  Carretera,"3416912,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,007 Irlanda,Total modo transporte,"604319,90"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,007 Irlanda,Total modo transporte,"7580,70"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,007 Irlanda,Total modo transporte,"16085,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,007 Irlanda,Total modo transporte,"7560,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,007 Irlanda,Total modo transporte,"8600,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,007 Irlanda,Total modo transporte,"19200,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,007 Irlanda,Total modo transporte,"545294,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,007 Irlanda,3  Carretera,"604319,90"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,007 Irlanda,3  Carretera,"7580,70"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,007 Irlanda,3  Carretera,"16085,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,007 Irlanda,3  Carretera,"7560,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,007 Irlanda,3  Carretera,"8600,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,007 Irlanda,3  Carretera,"19200,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,007 Irlanda,3  Carretera,"545294,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,Total modo transporte,"3481000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,008 Dinamarca,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,008 Dinamarca,Total modo transporte,"245577,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,008 Dinamarca,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,008 Dinamarca,Total modo transporte,"1062411,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,008 Dinamarca,Total modo transporte,"949408,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,008 Dinamarca,Total modo transporte,"1223604,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,1  Marítimo,"1436457,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,008 Dinamarca,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,008 Dinamarca,1  Marítimo,"15362,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,008 Dinamarca,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,008 Dinamarca,1  Marítimo,"389392,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,008 Dinamarca,1  Marítimo,"499939,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,008 Dinamarca,1  Marítimo,"531764,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,3  Carretera,"2044543,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,008 Dinamarca,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,008 Dinamarca,3  Carretera,"230215,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,008 Dinamarca,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,008 Dinamarca,3  Carretera,"673019,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,008 Dinamarca,3  Carretera,"449469,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,008 Dinamarca,3  Carretera,"691840,00"
